name,team,position,games,receptions,targets,receiving_yards,rec_ypg,receiving_tds,ypr,receiving_fumbles,receiving_2pt_conversions,target_share,air_yards_share,carries,rushing_yards,rush_ypg,rushing_tds,rush_td_percentage,rushing_fumbles,rushing_2pt_conversions,completions,attempts,comp_percentage,passing_yards,pass_ypg,passing_tds,passing_2pt_conversions,td_percentage,interceptions,sacks,sack_fumbles,offense_snaps,teams_offense_snaps,round,overall,stadium_name,stadium_weather_type,stadium_surface
Jordan Mason,SF,RB,8.5,1.5,2.0,15.5,1.72,0.0,5.165,0.0,0.0,0.01,0.005,41.5,232.0,27.57,2.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045000000000000005,0.0,0.0,0.0,87.5,553.0,0.0,0.0,Levi's Stadium,moderate,Grass
Jordan Mims,NO,RB,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,75.0,0.0,0.0,Mercedes-Benz Superdome,indoor,FieldTurf
Josh Allen,BUF,QB,15.666666666666666,0.16666666666666666,0.3333333333333333,2.0,0.125,0.16666666666666666,2.0,0.0,0.16666666666666666,0.0,0.0,109.5,601.8333333333334,39.015,8.833333333333334,0.08333333333333333,5.333333333333333,0.5,331.3333333333333,524.0,0.6216666666666667,3778.8333333333335,237.93499999999997,27.833333333333332,1.3333333333333333,0.055,13.0,29.166666666666668,4.333333333333333,1015.0,1064.6666666666667,1.0,7.0,New Era Field,cold,FieldTurf
Josh Downs,IND,WR,17.0,68.0,98.0,771.0,45.35,2.0,11.34,0.0,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,788.0,1158.0,3.0,79.0,Lucas Oil Stadium,indoor,FieldTurf
Josh Jacobs,LV,RB,15.0,44.25,56.75,320.5,21.3425,0.0,7.3,0.5,0.0,0.12,0.0025,265.75,1098.75,72.0725,9.75,0.0375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.25,0.0,665.75,980.25,1.0,24.0,Allegiant Stadium,indoor,Grass
Josh Oliver,MIN,TE,9.25,12.0,18.5,110.75,10.442499999999999,1.0,8.1625,0.5,0.0,0.0575,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0575,0.0,0.0,0.0,234.5,630.75,3.0,69.0,U.S. Bank Stadium,indoor,FieldTurf
Josh Palmer,LAC,WR,13.666666666666666,47.666666666666664,72.33333333333333,567.6666666666666,43.23,3.0,12.223333333333334,0.6666666666666666,0.3333333333333333,0.14666666666666667,0.19999999999999998,1.0,5.333333333333333,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06999999999999999,0.0,0.0,0.0,621.3333333333334,969.6666666666666,0.0,0.0,Dignity Health Sports Park,warm,Grass
Josh Reynolds,DET,WR,12.285714285714286,30.0,51.42857142857143,406.14285714285717,32.88285714285714,2.7142857142857144,13.518571428571429,0.2857142857142857,0.0,0.12571428571428572,0.19999999999999998,1.1428571428571428,5.142857142857143,0.35428571428571426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09142857142857143,0.0,0.0,0.0,538.1428571428571,836.5714285714286,4.0,117.0,Ford Field,indoor,FieldTurf
Josh Whyle,TEN,TE,8.0,9.0,15.0,94.0,11.75,1.0,10.44,0.0,0.0,0.07,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,134.0,490.0,5.0,147.0,Nissan Stadium,moderate,Grass
Joshua Dobbs,MIN,QB,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,59.5,19.2,0.75,0.025,0.75,0.0,36.25,59.0,0.63,337.75,98.775,1.75,0.25,0.0175,2.0,4.75,1.5,124.25,232.0,4.0,135.0,U.S. Bank Stadium,indoor,FieldTurf
Joshua Kelley,LAC,RB,12.5,12.5,16.5,79.75,6.6075,0.0,6.31,0.0,0.0,0.035,0.005,80.0,287.0,21.93,1.5,0.0175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,272.5,884.0,4.0,112.0,Dignity Health Sports Park,warm,Grass
Josiah Deguara,GB,TE,6.5,11.75,14.5,109.0,15.335,0.5,9.6725,0.0,0.0,0.0625,0.034999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,142.75,432.25,3.0,94.0,Lambeau Field,cold,Grass
JuJu Smith-Schuster,NE,WR,12.714285714285714,61.42857142857143,88.42857142857143,721.1428571428571,52.19285714285714,4.285714285714286,11.414285714285715,1.1428571428571428,0.2857142857142857,0.17857142857142858,0.18857142857142858,0.5714285714285714,3.142857142857143,0.3728571428571429,0.14285714285714285,0.047142857142857146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06714285714285714,0.0,0.0,0.0,654.7142857142857,857.0,2.0,62.0,Gillette Stadium,cold,FieldTurf
Julian Hill,MIA,TE,6.0,6.0,9.0,48.0,8.0,0.0,8.0,1.0,0.0,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,406.0,0.0,0.0,Hard Rock Stadium,warm,Grass
Julio Jones,PHI,WR,12.181818181818182,71.0,109.81818181818181,1049.6363636363637,81.45363636363636,4.363636363636363,13.986363636363636,0.9090909090909091,0.0,0.23,0.3390909090909091,1.0909090909090908,7.0,0.6781818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07545454545454545,0.0,0.0,0.0,603.0,838.4545454545455,1.0,6.0,Lincoln Financial Field,cold,Grass
Justice Hill,BAL,RB,12.5,13.25,17.75,88.5,6.335,0.25,6.235,0.5,0.0,0.0475,0.0,50.75,233.5,17.335,1.25,0.0175,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0175,0.0,0.0,0.0,230.75,840.75,4.0,113.0,M&T Bank Stadium,moderate,FieldTurf
Justin Fields,CHI,QB,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.66666666666667,740.0,53.913333333333334,4.666666666666667,0.03666666666666667,5.0,0.0,192.66666666666666,319.3333333333333,0.6,2224.6666666666665,167.46,13.333333333333334,0.3333333333333333,0.04,10.0,45.0,7.333333333333333,793.6666666666666,849.6666666666666,1.0,11.0,Soldier Field,cold,Grass
Justin Herbert,LAC,QB,15.5,0.75,0.75,0.0,0.04500000000000001,0.0,1.25,0.0,0.25,0.0,0.0,56.0,227.75,14.887500000000001,2.75,0.05,2.0,0.0,403.25,605.5,0.665,4305.75,275.9625,28.5,2.25,0.05,10.5,32.5,3.25,1072.0,1091.25,1.0,6.0,Dignity Health Sports Park,warm,Grass
Justin Jefferson,MIN,WR,15.0,98.0,144.0,1474.75,99.0925,7.5,15.1975,0.75,0.75,0.275,0.4125,3.0,7.0,0.2875,0.25,0.0625,0.0,0.0,1.0,1.75,0.375,17.25,1.0150000000000001,0.0,0.0,0.07500000000000001,0.0,0.0,0.0,882.25,1016.0,1.0,22.0,U.S. Bank Stadium,indoor,FieldTurf
Justin Watson,KC,WR,8.8,13.0,25.4,206.6,21.740000000000002,1.4,13.413999999999998,0.2,0.0,0.078,0.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.0,0.0,0.0,271.0,600.0,0.0,0.0,Arrowhead Stadium,cold,Grass
Justyn Ross,KC,WR,5.0,6.0,11.0,53.0,10.6,0.0,8.83,0.0,0.0,0.06,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,346.0,0.0,0.0,Arrowhead Stadium,cold,Grass
Juwan Johnson,NO,TE,13.666666666666666,30.666666666666668,48.666666666666664,345.0,24.436666666666667,5.0,11.426666666666668,0.0,0.0,0.12,0.1366666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19666666666666666,0.0,0.0,0.0,460.3333333333333,858.6666666666666,0.0,0.0,Mercedes-Benz Superdome,indoor,FieldTurf
Juwann Winfree,IND,WR,3.0,3.0,6.0,25.0,5.756666666666667,0.0,8.083333333333334,0.6666666666666666,0.0,0.04666666666666667,0.09000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.666666666666664,200.33333333333334,0.0,0.0,Lucas Oil Stadium,indoor,FieldTurf
K.J. Osborn,MIN,WR,16.333333333333332,52.666666666666664,82.33333333333333,615.0,37.59,5.0,11.726666666666667,0.6666666666666666,0.0,0.14,0.16333333333333333,1.3333333333333333,5.333333333333333,0.3133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09333333333333334,0.0,0.0,0.0,811.6666666666666,1109.0,5.0,176.0,U.S. Bank Stadium,indoor,FieldTurf
Kadarius Toney,KC,WR,9.666666666666666,26.666666666666668,37.333333333333336,253.33333333333334,28.03333333333333,1.0,9.746666666666668,0.3333333333333333,0.0,0.10666666666666667,0.07333333333333333,6.333333333333333,32.0,3.8266666666666667,0.3333333333333333,0.06666666666666667,0.0,0.0,0.3333333333333333,1.3333333333333333,0.11,6.333333333333333,0.7033333333333333,0.0,0.0,0.06333333333333334,0.0,0.3333333333333333,0.0,207.0,650.3333333333334,1.0,20.0,Arrowhead Stadium,cold,Grass
Kalif Raymond,DET,WR,9.571428571428571,21.285714285714285,29.857142857142858,292.85714285714283,23.275714285714287,0.8571428571428571,12.964285714285714,0.2857142857142857,0.0,0.07571428571428572,0.1285714285714286,3.0,18.571428571428573,0.9028571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028571428571428574,0.0,0.0,0.0,272.7142857142857,643.5714285714286,0.0,0.0,Ford Field,indoor,FieldTurf
Kareem Hunt,CLE,RB,13.0,32.285714285714285,40.714285714285715,270.0,22.445714285714285,2.4285714285714284,8.332857142857142,0.14285714285714285,0.0,0.10571428571428572,0.01,147.14285714285714,633.7142857142857,47.99571428571428,5.714285714285714,0.04285714285714286,0.5714285714285714,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047142857142857146,0.0,0.14285714285714285,0.0,441.2857142857143,877.7142857142857,3.0,86.0,FirstEnergy Stadium,cold,Grass
Kayshon Boutte,NE,WR,3.0,2.0,7.0,19.0,6.33,0.0,9.5,0.0,0.0,0.06,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,218.0,6.0,187.0,Gillette Stadium,cold,FieldTurf
Keaton Mitchell,BAL,RB,7.0,9.0,11.0,93.0,13.29,0.0,10.33,0.0,0.0,0.06,0.0,47.0,396.0,56.57,2.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,135.0,482.0,0.0,0.0,M&T Bank Stadium,moderate,FieldTurf
Keelan Doss,LAC,WR,2.0,6.0,13.0,33.0,16.5,0.0,5.5,0.0,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,149.0,0.0,0.0,Dignity Health Sports Park,warm,Grass
Keenan Allen,LAC,WR,14.285714285714286,97.57142857142857,141.0,1130.4285714285713,79.21857142857142,6.142857142857143,11.582857142857142,1.2857142857142858,0.2857142857142857,0.2714285714285714,0.31857142857142856,2.5714285714285716,16.142857142857142,1.1071428571428572,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.5714285714285714,0.07142857142857142,7.0,0.5385714285714286,0.14285714285714285,0.14285714285714285,0.0642857142857143,0.0,0.14285714285714285,0.0,820.5714285714286,974.4285714285714,3.0,76.0,Dignity Health Sports Park,warm,Grass
Keith Kirkwood,NO,WR,4.2,4.8,8.6,58.8,11.964,0.6,10.23,0.0,0.0,0.068,0.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06999999999999999,0.0,0.0,0.0,109.6,283.2,0.0,0.0,Mercedes-Benz Superdome,indoor,FieldTurf
Kendre Miller,NO,RB,7.0,10.0,11.0,117.0,16.71,0.0,11.7,0.0,0.0,0.05,-0.01,41.0,156.0,22.29,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,109.0,472.0,3.0,71.0,Mercedes-Benz Superdome,indoor,FieldTurf
Kendrick Bourne,NE,WR,13.857142857142858,37.714285714285715,56.0,487.0,35.63,3.0,13.017142857142858,0.7142857142857143,0.2857142857142857,0.12714285714285714,0.15857142857142856,2.7142857142857144,24.0,1.47,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,3.5714285714285716,0.21,0.14285714285714285,0.0,0.07571428571428572,0.0,0.0,0.0,487.57142857142856,921.4285714285714,0.0,0.0,Gillette Stadium,cold,FieldTurf
Kene Nwangwu,MIN,RB,4.0,2.0,2.3333333333333335,10.0,2.8333333333333335,0.0,4.25,0.0,0.0,0.013333333333333334,0.0,9.0,29.333333333333332,6.390000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.666666666666668,217.66666666666666,0.0,0.0,U.S. Bank Stadium,indoor,FieldTurf
Kenneth Gainwell,PHI,RB,16.333333333333332,28.666666666666668,38.666666666666664,201.66666666666666,12.396666666666667,0.3333333333333333,7.039999999999999,0.0,0.0,0.07666666666666667,0.016666666666666666,68.33333333333333,298.3333333333333,18.353333333333335,3.6666666666666665,0.05666666666666667,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,5.666666666666667,0.35333333333333333,0.0,0.0,0.043333333333333335,0.0,0.0,0.0,357.0,1109.0,5.0,150.0,Lincoln Financial Field,cold,Grass
Kenneth Walker,SEA,RB,15.0,28.0,36.0,212.0,14.135,0.5,7.52,0.0,0.0,0.07500000000000001,-0.03,223.5,977.5,65.16499999999999,8.5,0.04,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,2.0,41.0,CenturyLink Field,moderate,FieldTurf
Kenny Pickett,PIT,QB,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,145.5,11.365,2.0,0.035,2.5,0.0,223.0,356.5,0.625,2237.0,178.70999999999998,6.5,1.0,0.02,6.5,25.0,0.5,737.0,831.5,1.0,20.0,Heinz Field,cold,Grass
Kenny Yeboah,NYJ,TE,2.0,2.0,3.5,32.0,16.0,0.0,16.0,0.0,0.0,0.05,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,141.5,0.0,0.0,MetLife Stadium,cold,FieldTurf
Kenyan Drake,GB,RB,11.375,24.25,32.875,181.25,14.075,1.0,6.01375,0.0,0.125,0.08125,-0.0025000000000000005,102.625,461.5,37.325,4.125,0.036250000000000004,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,349.25,736.25,3.0,73.0,Lambeau Field,cold,Grass
Kevin Harris,NE,RB,4.5,1.5,1.5,29.0,7.25,0.0,9.665,0.0,0.0,0.015,0.0,17.0,58.5,13.325,1.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.0,0.0,43.5,262.0,6.0,183.0,Gillette Stadium,cold,FieldTurf
Kevin Rader,TEN,TE,1.6666666666666667,1.0,2.3333333333333335,4.666666666666667,2.3333333333333335,0.0,3.3333333333333335,0.0,0.0,0.043333333333333335,0.043333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.666666666666668,116.0,0.0,0.0,Nissan Stadium,moderate,Grass
KhaDarel Hodge,ATL,WR,8.4,9.2,16.6,136.8,14.504000000000001,0.2,14.338,0.0,0.4,0.06,0.09,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,157.2,552.2,0.0,0.0,Mercedes-Benz Stadium,indoor,FieldTurf
Khalil Herbert,CHI,RB,13.0,14.333333333333334,19.666666666666668,95.66666666666667,7.47,0.6666666666666666,6.63,0.3333333333333333,0.0,0.06333333333333334,0.0,121.33333333333333,591.6666666666666,46.026666666666664,2.6666666666666665,0.023333333333333334,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,322.6666666666667,851.3333333333334,6.0,217.0,Soldier Field,cold,Grass
Khalil Shakir,BUF,WR,13.0,24.5,32.5,386.0,27.145,1.5,15.885000000000002,0.0,0.5,0.075,0.08,0.5,5.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07500000000000001,0.0,0.0,0.0,395.5,878.5,5.0,148.0,New Era Field,cold,FieldTurf
Kirk Cousins,MIN,QB,13.363636363636363,0.09090909090909091,0.18181818181818182,-0.09090909090909091,-0.005454545454545454,0.0,-0.09090909090909091,0.0,0.0,0.0,0.0,27.363636363636363,85.0909090909091,5.816363636363636,1.7272727272727273,0.05090909090909091,2.8181818181818183,0.0,312.0,466.27272727272725,0.6572727272727273,3545.909090909091,261.5763636363636,24.181818181818183,1.2727272727272727,0.053636363636363635,9.727272727272727,27.363636363636363,5.2727272727272725,863.6363636363636,889.1818181818181,4.0,102.0,U.S. Bank Stadium,indoor,FieldTurf
Ko Kieft,TB,TE,5.5,4.0,7.5,41.0,5.335,1.0,6.715,0.0,0.0,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5700000000000001,0.0,0.0,0.0,82.0,396.5,0.0,0.0,Raymond James Stadium,warm,Grass
Kwamie Lassiter,CIN,WR,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paul Brown Stadium,cold,FieldTurf
Kyle Allen,BUF,QB,4.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.833333333333334,27.0,5.663333333333334,0.6666666666666666,0.06666666666666667,0.8333333333333334,0.0,73.5,117.33333333333333,0.5299999999999999,789.0,134.84,4.333333333333333,0.0,0.04,3.5,10.0,2.3333333333333335,221.5,333.0,0.0,0.0,New Era Field,cold,FieldTurf
Kyle Philips,TEN,WR,6.0,11.5,17.5,129.5,21.060000000000002,0.0,10.91,0.0,0.0,0.11,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.5,355.5,5.0,163.0,Nissan Stadium,moderate,Grass
Kyle Pitts,ATL,TE,14.666666666666666,49.666666666666664,86.33333333333333,683.0,45.06333333333333,2.0,13.46,0.0,0.0,0.22,0.2966666666666667,0.3333333333333333,-1.3333333333333333,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04666666666666667,0.0,0.0,0.0,645.3333333333334,933.0,1.0,4.0,Mercedes-Benz Stadium,indoor,FieldTurf
Kyle Trask,TB,QB,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.25,0.0,0.0,0.0,0.0,1.5,5.0,0.165,11.5,11.5,0.0,0.0,0.0,0.0,0.0,0.0,6.5,86.5,2.0,64.0,Raymond James Stadium,warm,Grass
Kylen Granson,IND,TE,12.666666666666666,24.0,35.0,258.6666666666667,19.453333333333333,0.3333333333333333,10.549999999999999,0.3333333333333333,0.0,0.08333333333333333,0.07666666666666666,0.6666666666666666,0.6666666666666666,0.043333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,356.0,878.3333333333334,0.0,0.0,Lucas Oil Stadium,indoor,FieldTurf
Kyler Murray,ARI,QB,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,489.6,36.78,5.2,0.05800000000000001,5.4,0.2,298.4,447.8,0.664,3129.4,238.292,18.8,1.4,0.044,9.2,29.8,2.8,861.4,899.0,1.0,1.0,State Farm Stadium,indoor,Grass
Kyren Williams,LA,RB,10.0,20.5,30.0,141.0,13.335,1.5,7.4399999999999995,0.5,0.0,0.08,0.005,131.5,641.5,56.355,6.0,0.025,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,400.5,617.5,5.0,164.0,Los Angeles Memorial Coliseum,warm,Grass
La'Mical Perine,KC,RB,4.333333333333333,4.666666666666667,6.666666666666667,32.0,7.833333333333333,0.0,5.576666666666667,0.0,0.0,0.049999999999999996,0.006666666666666667,31.333333333333332,113.33333333333333,26.593333333333334,0.6666666666666666,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,91.33333333333333,279.3333333333333,4.0,120.0,Arrowhead Stadium,cold,Grass
Lamar Jackson,BAL,QB,14.333333333333334,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.83333333333334,876.3333333333334,61.623333333333335,4.833333333333333,0.03166666666666667,5.166666666666667,0.0,227.0,352.0,0.635,2647.8333333333335,187.36833333333334,20.833333333333332,0.8333333333333334,0.04833333333333334,7.5,28.166666666666668,3.3333333333333335,841.8333333333334,990.3333333333334,1.0,32.0,M&T Bank Stadium,moderate,FieldTurf
Laquon Treadwell,BAL,WR,7.375,13.875,22.25,155.25,17.73375,0.625,12.29875,0.125,0.0,0.08125,0.1175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,228.75,488.25,1.0,23.0,M&T Bank Stadium,moderate,FieldTurf
Latavius Murray,BUF,RB,14.857142857142858,21.0,25.857142857142858,139.0,9.327142857142858,0.2857142857142857,6.7299999999999995,0.14285714285714285,0.14285714285714285,0.05142857142857143,-0.005714285714285714,143.71428571428572,602.4285714285714,40.949999999999996,5.428571428571429,0.038571428571428576,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,403.2857142857143,1015.7142857142857,0.0,0.0,New Era Field,cold,FieldTurf
Laviska Shenault,CAR,WR,12.75,39.5,55.25,387.75,27.4925,1.5,9.06,0.25,0.0,0.1225,0.055,12.5,63.0,5.235,0.25,0.0275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bank of America Stadium,moderate,Grass
Lawrence Cager,NYG,TE,4.0,8.5,11.5,77.0,17.8,1.0,9.04,0.0,0.0,0.08499999999999999,0.05500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,0.0,0.5,0.0,119.0,263.0,0.0,0.0,MetLife Stadium,cold,FieldTurf
Leonard Fournette,BUF,RB,11.428571428571429,44.57142857142857,55.42857142857143,317.0,23.669999999999998,1.0,6.268571428571429,0.2857142857142857,0.0,0.1142857142857143,0.0,163.42857142857142,645.4285714285714,51.715714285714284,4.857142857142857,0.028571428571428574,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.027142857142857142,0.14285714285714285,0.0,0.0,495.14285714285717,798.0,1.0,4.0,New Era Field,cold,FieldTurf
Lil'Jordan Humphrey,DEN,WR,4.8,6.2,9.4,95.4,15.994,1.2,11.388,0.0,0.0,0.066,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142,0.0,0.0,0.0,130.0,300.0,0.0,0.0,Empower Field at Mile High,cold,Grass
Logan Thomas,WAS,TE,10.857142857142858,31.285714285714285,46.857142857142854,286.0,24.75142857142857,2.2857142857142856,9.185714285714285,0.42857142857142855,0.14285714285714285,0.11857142857142858,0.12,0.5714285714285714,1.0,0.06142857142857143,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,6.142857142857143,0.5185714285714286,0.0,0.0,0.07857142857142858,0.0,0.0,0.0,473.2857142857143,740.2857142857143,0.0,0.0,FedEx Field,moderate,Grass
Logan Woodside,ATL,QB,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,3.3333333333333335,2.1666666666666665,0.0,0.0,0.0,0.0,1.3333333333333333,2.3333333333333335,0.36000000000000004,11.333333333333334,9.466666666666667,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,10.333333333333334,221.66666666666666,7.0,249.0,Mercedes-Benz Stadium,indoor,FieldTurf
Lucas Krull,DEN,TE,7.0,8.0,14.0,95.0,13.57,1.0,11.88,0.0,0.0,0.06,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,166.0,469.0,0.0,0.0,Empower Field at Mile High,cold,Grass
Luke Farrell,JAX,TE,7.0,8.0,10.0,83.66666666666667,11.406666666666666,0.0,9.973333333333334,0.3333333333333333,0.0,0.043333333333333335,0.023333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.33333333333334,462.0,5.0,145.0,TIAA Bank Field,warm,Grass
Luke Musgrave,GB,TE,11.0,34.0,46.0,352.0,32.0,1.0,10.35,0.0,0.0,0.13,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,468.0,711.0,2.0,42.0,Lambeau Field,cold,Grass
Luke Schoonmaker,DAL,TE,11.0,8.0,15.0,65.0,5.91,2.0,8.12,0.0,0.0,0.04,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,259.0,789.0,2.0,58.0,AT&T Stadium,indoor,FieldTurf
Lynn Bowden,NO,WR,8.5,19.5,26.5,147.0,16.91,0.0,7.545,0.0,0.0,0.085,0.05,7.0,32.0,3.7800000000000002,0.0,0.0,0.5,0.0,0.5,1.0,0.25,16.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,80.0,Mercedes-Benz Superdome,indoor,FieldTurf
